order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
6414,2583,207,5,180.0,0.0,900.0
6415,2584,193,4,965.61,96.56,3476.2
6416,2584,256,3,1459.75,0.0,4379.25
6417,2584,48,3,1749.15,0.0,5247.45
6418,2585,292,4,472.73,23.64,1796.36
6419,2585,92,1,744.53,0.0,744.53
6420,2585,269,3,631.77,31.59,1800.54
6421,2586,56,5,451.68,67.75,1919.65
6422,2586,193,3,965.61,0.0,2896.83
6423,2586,122,5,1406.13,0.0,7030.65
6424,2587,161,3,1583.73,0.0,4751.19
6425,2588,237,5,630.6,63.06,2837.7
6426,2588,93,1,543.89,81.58,462.31
6427,2588,26,1,586.46,87.97,498.49
6428,2589,122,4,1406.13,210.92,4780.84
6429,2589,300,3,1587.81,0.0,4763.43
6430,2590,187,4,1817.64,0.0,7270.56
6431,2590,83,3,1992.43,0.0,5977.29
6432,2590,117,3,1475.73,0.0,4427.19
6433,2590,5,1,945.27,0.0,945.27
6434,2591,296,4,1338.08,133.81,4817.08
6435,2592,278,4,1777.94,266.69,6045.0
6436,2592,243,1,1407.09,0.0,1407.09
6437,2593,106,5,901.23,45.06,4280.85
6438,2593,235,4,63.43,3.17,241.04
6439,2593,107,2,1767.41,0.0,3534.82
6440,2594,209,4,996.86,49.84,3788.08
6441,2595,39,1,1169.3,0.0,1169.3
6442,2595,242,3,264.32,0.0,792.96
6443,2596,19,5,395.2,39.52,1778.4
6444,2596,269,4,631.77,0.0,2527.08
6445,2596,38,3,58.98,8.85,150.39
6446,2597,110,3,1542.9,231.44,3934.38
6447,2597,150,3,1086.68,54.33,3097.05
6448,2597,196,2,77.61,0.0,155.22
6449,2598,262,4,638.45,0.0,2553.8
6450,2598,86,2,689.78,0.0,1379.56
6451,2599,282,1,812.14,81.21,730.93
6452,2599,163,2,316.58,15.83,601.5
6453,2599,78,2,750.39,112.56,1275.66
6454,2600,241,5,1151.84,115.18,5183.3
6455,2600,177,1,1379.84,0.0,1379.84
6456,2600,225,2,1006.57,0.0,2013.14
6457,2600,100,5,771.59,0.0,3857.95
6458,2601,75,3,138.93,13.89,375.12
6459,2601,154,3,695.11,0.0,2085.33
6460,2602,55,2,925.52,0.0,1851.04
6461,2603,13,4,768.66,0.0,3074.64
6462,2603,21,1,569.48,0.0,569.48
6463,2603,25,4,1282.63,128.26,4617.48
6464,2603,62,4,841.94,42.1,3199.36
6465,2604,78,3,750.39,75.04,2026.05
6466,2604,89,3,169.24,0.0,507.72
6467,2604,249,1,632.15,63.22,568.93
6468,2604,213,1,173.35,17.34,156.01
6469,2605,84,5,1341.31,134.13,6035.9
6470,2605,141,5,302.48,15.12,1436.8
6471,2606,203,3,1981.26,198.13,5349.39
6472,2606,99,3,1358.52,135.85,3668.01
6473,2607,248,5,817.27,81.73,3677.7
6474,2607,211,2,1560.8,0.0,3121.6
6475,2607,39,1,1169.3,58.46,1110.84
6476,2607,259,2,687.31,34.37,1305.88
6477,2608,282,4,812.14,121.82,2761.28
6478,2608,198,3,1929.13,0.0,5787.39
6479,2608,192,2,489.73,24.49,930.48
6480,2608,82,5,1116.13,0.0,5580.65
6481,2609,97,5,1721.56,172.16,7747.0
6482,2609,182,2,413.3,20.67,785.26
6483,2609,263,1,339.34,0.0,339.34
6484,2609,267,3,1929.49,289.42,4920.21
6485,2610,234,2,1986.72,198.67,3576.1
6486,2610,144,2,1363.34,204.5,2317.68
6487,2610,221,5,1264.36,189.65,5373.55
6488,2610,200,5,913.1,0.0,4565.5
6489,2611,147,4,1333.13,199.97,4532.64
6490,2611,155,4,1896.63,0.0,7586.52
6491,2612,188,4,720.74,0.0,2882.96
6492,2613,244,5,958.61,0.0,4793.05
6493,2614,194,4,1047.33,104.73,3770.4
6494,2615,47,1,903.81,135.57,768.24
6495,2616,272,5,1868.94,0.0,9344.7
6496,2616,7,1,1990.26,0.0,1990.26
6497,2617,127,5,1547.42,0.0,7737.1
6498,2618,91,5,1487.6,0.0,7438.0
6499,2618,282,3,812.14,0.0,2436.42
6500,2618,118,3,871.85,0.0,2615.55
6501,2618,78,5,750.39,75.04,3376.75
6502,2619,22,4,777.05,0.0,3108.2
6503,2619,130,1,1510.69,226.6,1284.09
6504,2619,211,4,1560.8,156.08,5618.88
6505,2619,199,5,1091.56,0.0,5457.8
6506,2620,230,3,228.81,22.88,617.79
6507,2620,218,5,1970.29,197.03,8866.3
6508,2621,58,1,1276.44,127.64,1148.8
6509,2621,218,5,1970.29,0.0,9851.45
6510,2622,39,5,1169.3,0.0,5846.5
6511,2622,169,5,1091.61,109.16,4912.25
6512,2622,179,5,1636.66,245.5,6955.8
6513,2622,50,5,1197.16,59.86,5686.5
6514,2623,283,3,442.03,0.0,1326.09
6515,2623,284,2,315.77,31.58,568.38
6516,2624,170,3,327.07,0.0,981.21
6517,2624,3,5,868.4,130.26,3690.7
6518,2624,186,5,1263.75,0.0,6318.75
6519,2625,264,3,1799.62,0.0,5398.86
6520,2626,233,3,1692.22,169.22,4569.0
6521,2626,256,1,1459.75,0.0,1459.75
6522,2626,271,5,1775.79,266.37,7547.1
6523,2627,278,4,1777.94,266.69,6045.0
6524,2627,203,4,1981.26,0.0,7925.04
6525,2628,300,1,1587.81,158.78,1429.03
6526,2628,272,4,1868.94,93.45,7101.96
6527,2628,51,4,1865.35,0.0,7461.4
6528,2629,284,2,315.77,0.0,631.54
6529,2629,246,3,507.8,76.17,1294.89
6530,2630,40,5,1630.92,244.64,6931.4
6531,2630,213,1,173.35,17.34,156.01
6532,2630,145,1,1483.16,0.0,1483.16
6533,2630,27,4,1702.86,0.0,6811.44
6534,2631,52,3,1610.39,0.0,4831.17
6535,2632,298,3,256.45,0.0,769.35
6536,2632,52,2,1610.39,241.56,2737.66
6537,2632,68,3,1285.75,192.86,3278.67
6538,2633,91,2,1487.6,0.0,2975.2
6539,2633,29,4,163.9,0.0,655.6
6540,2634,121,4,1712.13,256.82,5821.24
6541,2635,55,3,925.52,0.0,2776.56
6542,2636,57,4,1876.99,93.85,7132.56
6543,2636,183,2,879.57,43.98,1671.18
6544,2636,78,2,750.39,37.52,1425.74
6545,2637,115,2,298.55,29.86,537.38
6546,2637,13,4,768.66,0.0,3074.64
6547,2638,176,1,1814.63,181.46,1633.17
6548,2638,65,5,70.62,7.06,317.8
6549,2638,114,3,52.38,5.24,141.42
6550,2639,7,4,1990.26,0.0,7961.04
6551,2639,57,4,1876.99,281.55,6381.76
6552,2639,140,3,66.65,0.0,199.95
6553,2639,199,1,1091.56,163.73,927.83
6554,2640,191,3,610.29,91.54,1556.25
6555,2640,127,1,1547.42,77.37,1470.05
6556,2640,238,1,868.59,43.43,825.16
6557,2640,13,3,768.66,115.3,1960.08
6558,2641,223,3,836.89,125.53,2134.08
6559,2642,276,2,1126.73,0.0,2253.46
6560,2642,55,1,925.52,0.0,925.52
6561,2642,135,1,947.98,0.0,947.98
6562,2642,114,4,52.38,7.86,178.08
6563,2643,153,3,1733.96,173.4,4681.68
6564,2644,264,5,1799.62,0.0,8998.1
6565,2644,70,5,954.21,0.0,4771.05
6566,2645,80,4,844.74,126.71,2872.12
6567,2645,154,5,695.11,34.76,3301.75
6568,2646,24,2,1669.48,0.0,3338.96
6569,2647,32,3,988.87,148.33,2521.62
6570,2647,80,1,844.74,0.0,844.74
6571,2648,199,1,1091.56,109.16,982.4
6572,2648,151,3,1627.39,81.37,4638.06
6573,2648,55,3,925.52,46.28,2637.72
6574,2649,232,1,504.69,0.0,504.69
6575,2649,163,4,316.58,0.0,1266.32
6576,2649,265,5,1480.99,222.15,6294.2
6577,2650,56,3,451.68,0.0,1355.04
6578,2650,110,3,1542.9,0.0,4628.7
6579,2650,294,4,935.73,0.0,3742.92
6580,2651,58,5,1276.44,63.82,6063.1
6581,2652,42,3,306.43,45.96,781.41
6582,2652,16,3,628.76,62.88,1697.64
6583,2652,221,1,1264.36,189.65,1074.71
6584,2653,115,2,298.55,29.86,537.38
6585,2653,104,3,737.51,36.88,2101.89
6586,2653,157,3,890.27,133.54,2270.19
6587,2653,17,5,1362.3,0.0,6811.5
6588,2654,270,4,215.05,0.0,860.2
6589,2655,236,4,647.03,32.35,2458.72
6590,2655,226,4,903.81,45.19,3434.48
6591,2655,171,4,1836.49,0.0,7345.96
6592,2655,11,4,936.38,93.64,3370.96
6593,2656,23,3,296.52,29.65,800.61
6594,2656,76,1,190.42,0.0,190.42
6595,2656,77,1,1981.45,297.22,1684.23
6596,2656,141,2,302.48,0.0,604.96
6597,2657,34,3,1777.52,0.0,5332.56
6598,2657,171,3,1836.49,0.0,5509.47
6599,2657,15,3,940.99,0.0,2822.97
6600,2657,58,5,1276.44,0.0,6382.2
6601,2658,42,4,306.43,0.0,1225.72
6602,2659,38,4,58.98,5.9,212.32
6603,2660,219,1,1619.46,0.0,1619.46
6604,2661,134,4,841.43,42.07,3197.44
6605,2662,219,3,1619.46,242.92,4129.62
6606,2662,59,2,244.47,0.0,488.94
6607,2662,161,1,1583.73,0.0,1583.73
6608,2662,285,2,448.6,0.0,897.2
6609,2663,65,4,70.62,0.0,282.48
6610,2664,260,2,1279.08,0.0,2558.16
6611,2665,130,4,1510.69,226.6,5136.36
6612,2665,181,2,993.5,0.0,1987.0
6613,2665,231,4,1909.94,95.5,7257.76
6614,2666,62,3,841.94,0.0,2525.82
6615,2666,119,1,1362.6,136.26,1226.34
6616,2667,297,2,1302.28,0.0,2604.56
6617,2667,252,1,522.79,78.42,444.37
6618,2667,56,1,451.68,22.58,429.1
6619,2667,44,2,444.26,44.43,799.66
6620,2668,170,5,327.07,0.0,1635.35
6621,2668,251,4,286.56,14.33,1088.92
6622,2668,252,5,522.79,0.0,2613.95
6623,2669,83,1,1992.43,298.86,1693.57
6624,2669,239,2,551.02,82.65,936.74
6625,2670,80,5,844.74,0.0,4223.7
6626,2670,78,1,750.39,37.52,712.87
6627,2670,86,1,689.78,34.49,655.29
6628,2670,42,5,306.43,0.0,1532.15
6629,2671,49,1,1959.08,0.0,1959.08
6630,2671,29,3,163.9,16.39,442.53
6631,2671,27,2,1702.86,255.43,2894.86
6632,2671,293,1,297.76,0.0,297.76
6633,2672,264,4,1799.62,0.0,7198.48
6634,2672,101,4,1785.36,89.27,6784.36
6635,2672,52,1,1610.39,0.0,1610.39
6636,2673,277,2,1159.71,173.96,1971.5
6637,2673,228,2,869.7,0.0,1739.4
6638,2673,208,3,1383.16,0.0,4149.48
6639,2674,251,2,286.56,0.0,573.12
6640,2674,78,2,750.39,37.52,1425.74
6641,2674,15,2,940.99,0.0,1881.98
6642,2675,73,1,1557.08,155.71,1401.37
6643,2675,289,4,1802.36,0.0,7209.44
6644,2675,253,4,929.24,0.0,3716.96
6645,2676,282,3,812.14,0.0,2436.42
6646,2676,3,1,868.4,86.84,781.56
6647,2677,138,3,1329.25,66.46,3788.37
6648,2677,112,3,1617.23,242.58,4123.95
6649,2677,231,2,1909.94,0.0,3819.88
6650,2677,157,5,890.27,89.03,4006.2
6651,2678,243,1,1407.09,0.0,1407.09
6652,2679,22,1,777.05,77.7,699.35
6653,2680,176,2,1814.63,90.73,3447.8
6654,2680,183,1,879.57,0.0,879.57
6655,2680,267,3,1929.49,0.0,5788.47
6656,2680,234,5,1986.72,0.0,9933.6
6657,2681,136,5,1415.83,70.79,6725.2
6658,2681,65,4,70.62,0.0,282.48
6659,2681,272,3,1868.94,0.0,5606.82
6660,2682,55,3,925.52,0.0,2776.56
6661,2682,214,2,670.92,0.0,1341.84
6662,2682,270,1,215.05,32.26,182.79
6663,2682,37,4,135.51,20.33,460.72
6664,2683,297,2,1302.28,0.0,2604.56
6665,2684,70,2,954.21,0.0,1908.42
6666,2684,266,1,1428.61,71.43,1357.18
6667,2684,294,2,935.73,0.0,1871.46
6668,2685,293,4,297.76,14.89,1131.48
6669,2685,285,4,448.6,0.0,1794.4
6670,2685,197,1,483.41,72.51,410.9
6671,2685,112,5,1617.23,242.58,6873.25
6672,2686,29,3,163.9,0.0,491.7
6673,2686,72,2,1966.01,0.0,3932.02
6674,2687,206,5,522.37,78.36,2220.05
6675,2688,178,1,593.38,29.67,563.71
6676,2688,297,2,1302.28,195.34,2213.88
6677,2688,194,3,1047.33,104.73,2827.8
6678,2688,283,1,442.03,0.0,442.03
6679,2689,185,3,1987.24,0.0,5961.72
6680,2689,126,3,946.22,0.0,2838.66
6681,2689,173,2,1783.9,0.0,3567.8
6682,2690,210,1,1323.74,0.0,1323.74
6683,2691,169,1,1091.61,163.74,927.87
6684,2691,76,5,190.42,19.04,856.9
6685,2692,295,2,151.63,0.0,303.26
6686,2693,99,5,1358.52,203.78,5773.7
6687,2693,16,5,628.76,94.31,2672.25
6688,2693,223,4,836.89,0.0,3347.56
6689,2693,261,4,307.23,46.08,1044.6
6690,2694,217,1,1160.67,174.1,986.57
6691,2695,210,5,1323.74,0.0,6618.7
6692,2695,160,5,220.7,0.0,1103.5
6693,2695,81,1,825.68,123.85,701.83
6694,2696,246,4,507.8,25.39,1929.64
6695,2696,209,5,996.86,99.69,4485.85
6696,2697,295,3,151.63,0.0,454.89
6697,2697,236,3,647.03,32.35,1844.04
6698,2697,24,4,1669.48,0.0,6677.92
6699,2698,204,4,1481.79,74.09,5630.8
6700,2699,265,5,1480.99,148.1,6664.45
6701,2699,143,1,1843.29,0.0,1843.29
6702,2699,33,3,276.53,27.65,746.64
6703,2700,273,3,654.55,0.0,1963.65
6704,2700,231,4,1909.94,286.49,6493.8
6705,2701,141,4,302.48,30.25,1088.92
6706,2701,270,1,215.05,32.26,182.79
6707,2701,271,4,1775.79,0.0,7103.16
6708,2702,247,5,1260.49,0.0,6302.45
6709,2703,111,2,1959.22,293.88,3330.68
6710,2703,19,5,395.2,0.0,1976.0
6711,2703,55,5,925.52,46.28,4396.2
6712,2703,65,2,70.62,0.0,141.24
6713,2704,265,5,1480.99,222.15,6294.2
6714,2704,20,1,1195.89,0.0,1195.89
6715,2704,289,1,1802.36,270.35,1532.01
6716,2704,146,2,1864.1,93.2,3541.8
6717,2705,252,3,522.79,0.0,1568.37
6718,2706,60,5,1222.0,61.1,5804.5
6719,2706,82,2,1116.13,0.0,2232.26
6720,2706,156,3,970.77,48.54,2766.69
6721,2707,109,5,1513.3,0.0,7566.5
6722,2708,63,2,1412.33,0.0,2824.66
6723,2708,45,3,119.27,0.0,357.81
6724,2709,281,5,368.57,36.86,1658.55
6725,2709,18,3,1236.68,185.5,3153.54
6726,2709,25,5,1282.63,0.0,6413.15
6727,2709,55,2,925.52,46.28,1758.48
6728,2710,273,2,654.55,32.73,1243.64
6729,2710,146,1,1864.1,0.0,1864.1
6730,2711,183,3,879.57,0.0,2638.71
6731,2711,140,1,66.65,0.0,66.65
6732,2712,54,2,1641.79,0.0,3283.58
6733,2712,124,2,1778.35,88.92,3378.86
6734,2713,33,4,276.53,27.65,995.52
6735,2713,130,2,1510.69,0.0,3021.38
6736,2713,95,5,1797.95,89.9,8540.25
6737,2714,47,5,903.81,0.0,4519.05
6738,2714,163,5,316.58,31.66,1424.6
6739,2714,278,1,1777.94,0.0,1777.94
6740,2715,202,2,1521.04,76.05,2889.98
6741,2715,66,2,673.04,67.3,1211.48
6742,2715,141,3,302.48,0.0,907.44
6743,2715,222,1,649.59,0.0,649.59
6744,2716,133,5,1880.83,0.0,9404.15
6745,2716,193,2,965.61,144.84,1641.54
6746,2716,111,2,1959.22,293.88,3330.68
6747,2717,146,1,1864.1,0.0,1864.1
6748,2717,111,2,1959.22,97.96,3722.52
6749,2717,107,3,1767.41,0.0,5302.23
6750,2718,278,4,1777.94,88.9,6756.16
6751,2719,267,4,1929.49,0.0,7717.96
6752,2719,166,3,1642.33,0.0,4926.99
6753,2719,11,3,936.38,0.0,2809.14
6754,2719,236,1,647.03,0.0,647.03
6755,2720,147,2,1333.13,0.0,2666.26
6756,2721,194,2,1047.33,0.0,2094.66
6757,2721,12,2,78.65,7.87,141.56
6758,2722,151,5,1627.39,0.0,8136.95
6759,2723,261,5,307.23,15.36,1459.35
6760,2723,1,2,681.67,0.0,1363.34
6761,2724,2,5,965.4,0.0,4827.0
6762,2724,271,1,1775.79,88.79,1687.0
6763,2725,39,5,1169.3,0.0,5846.5
6764,2725,195,4,1623.51,0.0,6494.04
6765,2725,88,1,408.11,40.81,367.3
6766,2726,250,5,649.41,32.47,3084.7
6767,2726,125,5,721.65,0.0,3608.25
6768,2726,53,1,1834.26,183.43,1650.83
6769,2727,184,3,1537.97,0.0,4613.91
6770,2727,2,3,965.4,96.54,2606.58
6771,2727,192,2,489.73,73.46,832.54
6772,2727,209,1,996.86,0.0,996.86
6773,2728,61,5,1379.86,137.99,6209.35
6774,2728,168,2,490.71,0.0,981.42
6775,2728,262,4,638.45,0.0,2553.8
6776,2729,257,3,535.9,0.0,1607.7
6777,2729,266,3,1428.61,0.0,4285.83
6778,2729,260,4,1279.08,0.0,5116.32
6779,2730,28,2,1241.5,62.08,2358.84
6780,2730,88,2,408.11,20.41,775.4
6781,2730,126,2,946.22,141.93,1608.58
6782,2730,76,2,190.42,19.04,342.76
6783,2731,78,4,750.39,112.56,2551.32
6784,2732,181,1,993.5,0.0,993.5
6785,2733,82,2,1116.13,111.61,2009.04
6786,2734,158,1,606.82,60.68,546.14
6787,2734,299,5,147.59,14.76,664.15
6788,2734,260,2,1279.08,63.95,2430.26
6789,2734,92,4,744.53,0.0,2978.12
6790,2735,295,1,151.63,7.58,144.05
6791,2735,106,4,901.23,45.06,3424.68
6792,2735,166,1,1642.33,0.0,1642.33
6793,2735,23,4,296.52,14.83,1126.76
6794,2736,3,4,868.4,86.84,3126.24
6795,2737,150,4,1086.68,0.0,4346.72
6796,2737,231,5,1909.94,286.49,8117.25
6797,2737,247,2,1260.49,0.0,2520.98
6798,2737,136,1,1415.83,0.0,1415.83
6799,2738,187,1,1817.64,0.0,1817.64
6800,2739,48,3,1749.15,0.0,5247.45
6801,2739,213,3,173.35,0.0,520.05
6802,2739,60,1,1222.0,0.0,1222.0
6803,2739,297,1,1302.28,195.34,1106.94
6804,2740,10,2,511.66,0.0,1023.32
6805,2740,17,1,1362.3,0.0,1362.3
6806,2741,103,1,418.64,0.0,418.64
6807,2742,16,4,628.76,94.31,2137.8
6808,2742,7,2,1990.26,99.51,3781.5
6809,2742,12,3,78.65,0.0,235.95
6810,2742,20,5,1195.89,0.0,5979.45
6811,2743,298,1,256.45,0.0,256.45
6812,2743,249,3,632.15,0.0,1896.45
6813,2744,42,4,306.43,15.32,1164.44
6814,2744,1,4,681.67,0.0,2726.68
6815,2744,8,2,109.74,5.49,208.5
6816,2744,180,2,1315.7,0.0,2631.4
6817,2745,19,2,395.2,39.52,711.36
6818,2745,209,2,996.86,0.0,1993.72
6819,2745,196,3,77.61,7.76,209.55
6820,2745,226,1,903.81,90.38,813.43
6821,2746,38,1,58.98,0.0,58.98
6822,2747,43,4,1680.85,84.04,6387.24
6823,2748,60,2,1222.0,0.0,2444.0
6824,2749,299,4,147.59,0.0,590.36
6825,2750,142,4,626.26,62.63,2254.52
6826,2750,207,5,180.0,27.0,765.0
6827,2751,286,3,846.17,0.0,2538.51
6828,2751,91,2,1487.6,0.0,2975.2
6829,2751,40,3,1630.92,0.0,4892.76
6830,2751,118,4,871.85,87.18,3138.68
6831,2752,29,5,163.9,0.0,819.5
6832,2753,282,5,812.14,0.0,4060.7
6833,2753,38,5,58.98,0.0,294.9
6834,2754,68,4,1285.75,0.0,5143.0
6835,2755,168,4,490.71,73.61,1668.4
6836,2755,118,4,871.85,0.0,3487.4
6837,2755,229,3,1805.21,0.0,5415.63
6838,2756,296,1,1338.08,200.71,1137.37
6839,2756,293,1,297.76,0.0,297.76
6840,2756,245,2,1081.58,54.08,2055.0
6841,2756,131,4,533.49,80.02,1813.88
6842,2757,41,5,1206.54,0.0,6032.7
6843,2757,131,5,533.49,80.02,2267.35
6844,2757,278,1,1777.94,0.0,1777.94
6845,2757,213,2,173.35,0.0,346.7
6846,2758,92,5,744.53,111.68,3164.25
6847,2758,263,3,339.34,16.97,967.11
6848,2759,159,4,697.48,104.62,2371.44
6849,2759,136,3,1415.83,70.79,4035.12
6850,2759,241,2,1151.84,0.0,2303.68
6851,2760,147,1,1333.13,0.0,1333.13
6852,2760,46,4,1384.97,138.5,4985.88
6853,2760,176,2,1814.63,181.46,3266.34
6854,2760,248,4,817.27,81.73,2942.16
6855,2761,228,5,869.7,0.0,4348.5
6856,2761,42,3,306.43,45.96,781.41
6857,2761,102,1,227.13,11.36,215.77
6858,2762,99,5,1358.52,135.85,6113.35
6859,2762,179,1,1636.66,0.0,1636.66
6860,2763,214,4,670.92,100.64,2281.12
6861,2763,289,4,1802.36,0.0,7209.44
6862,2764,284,5,315.77,0.0,1578.85
6863,2765,236,1,647.03,0.0,647.03
6864,2766,74,3,591.0,59.1,1595.7
6865,2766,113,2,1331.85,0.0,2663.7
6866,2767,65,1,70.62,0.0,70.62
6867,2767,11,2,936.38,93.64,1685.48
6868,2767,129,5,632.15,94.82,2686.65
6869,2767,79,1,713.91,35.7,678.21
6870,2768,136,4,1415.83,70.79,5380.16
6871,2768,274,5,86.5,4.32,410.9
6872,2768,18,3,1236.68,185.5,3153.54
6873,2769,123,3,1802.1,270.32,4595.34
6874,2769,170,2,327.07,0.0,654.14
6875,2770,59,4,244.47,0.0,977.88
6876,2770,99,5,1358.52,67.93,6452.95
6877,2770,250,5,649.41,0.0,3247.05
6878,2771,190,3,1413.66,70.68,4028.94
6879,2771,217,1,1160.67,116.07,1044.6
6880,2772,176,5,1814.63,0.0,9073.15
6881,2773,108,1,1422.76,142.28,1280.48
6882,2773,39,1,1169.3,0.0,1169.3
6883,2773,146,2,1864.1,186.41,3355.38
6884,2773,252,1,522.79,26.14,496.65
6885,2774,71,2,1831.24,274.69,3113.1
6886,2774,203,2,1981.26,0.0,3962.52
6887,2774,222,2,649.59,97.44,1104.3
6888,2774,241,4,1151.84,0.0,4607.36
6889,2775,4,5,1464.95,219.74,6226.05
6890,2775,107,3,1767.41,88.37,5037.12
6891,2776,110,2,1542.9,0.0,3085.8
6892,2776,226,3,903.81,0.0,2711.43
6893,2776,5,5,945.27,0.0,4726.35
6894,2776,194,3,1047.33,0.0,3141.99
6895,2777,130,1,1510.69,0.0,1510.69
6896,2777,55,2,925.52,92.55,1665.94
6897,2777,244,3,958.61,0.0,2875.83
6898,2777,256,2,1459.75,0.0,2919.5
6899,2778,243,1,1407.09,140.71,1266.38
6900,2778,145,3,1483.16,222.47,3782.07
6901,2779,221,5,1264.36,189.65,5373.55
6902,2779,42,4,306.43,0.0,1225.72
6903,2780,99,4,1358.52,203.78,4618.96
6904,2780,210,4,1323.74,132.37,4765.48
6905,2781,177,1,1379.84,206.98,1172.86
6906,2781,200,3,913.1,45.66,2602.32
6907,2781,50,4,1197.16,119.72,4309.76
6908,2782,94,2,798.85,39.94,1517.82
6909,2782,167,4,1450.87,0.0,5803.48
6910,2782,181,5,993.5,0.0,4967.5
6911,2782,123,5,1802.1,270.32,7658.9
6912,2783,96,5,1520.76,228.11,6463.25
6913,2784,266,5,1428.61,142.86,6428.75
6914,2784,172,5,1640.51,82.03,7792.4
6915,2784,250,4,649.41,0.0,2597.64
6916,2784,168,3,490.71,24.54,1398.51
6917,2785,51,4,1865.35,0.0,7461.4
6918,2786,202,2,1521.04,0.0,3042.08
6919,2786,231,1,1909.94,190.99,1718.95
6920,2787,300,5,1587.81,238.17,6748.2
6921,2788,254,2,83.49,0.0,166.98
6922,2788,276,2,1126.73,0.0,2253.46
6923,2788,249,3,632.15,0.0,1896.45
6924,2789,64,1,1350.38,0.0,1350.38
6925,2789,109,5,1513.3,0.0,7566.5
6926,2789,160,1,220.7,0.0,220.7
6927,2789,76,1,190.42,0.0,190.42
6928,2790,205,2,1986.16,297.92,3376.48
6929,2790,269,4,631.77,31.59,2400.72
6930,2791,180,4,1315.7,0.0,5262.8
6931,2791,218,3,1970.29,295.54,5024.25
6932,2792,69,3,1913.93,287.09,4880.52
6933,2792,264,3,1799.62,269.94,4589.04
6934,2793,191,1,610.29,30.51,579.78
6935,2794,198,1,1929.13,0.0,1929.13
6936,2794,44,4,444.26,22.21,1688.2
6937,2794,65,5,70.62,3.53,335.45
6938,2795,158,5,606.82,0.0,3034.1
6939,2795,289,1,1802.36,0.0,1802.36
6940,2795,163,4,316.58,15.83,1203.0
6941,2795,262,4,638.45,63.85,2298.4
6942,2796,130,2,1510.69,0.0,3021.38
6943,2796,20,5,1195.89,119.59,5381.5
6944,2796,151,2,1627.39,81.37,3092.04
6945,2796,298,2,256.45,0.0,512.9
6946,2797,7,3,1990.26,0.0,5970.78
6947,2797,34,1,1777.52,177.75,1599.77
6948,2797,71,5,1831.24,0.0,9156.2
6949,2797,112,3,1617.23,0.0,4851.69
6950,2798,284,4,315.77,47.37,1073.6
6951,2798,71,4,1831.24,0.0,7324.96
6952,2799,257,1,535.9,0.0,535.9
6953,2800,118,2,871.85,0.0,1743.7
6954,2800,153,4,1733.96,0.0,6935.84
6955,2800,261,5,307.23,30.72,1382.55
6956,2801,57,2,1876.99,0.0,3753.98
6957,2801,11,4,936.38,0.0,3745.52
6958,2801,102,5,227.13,0.0,1135.65
6959,2801,140,2,66.65,10.0,113.3
6960,2802,106,5,901.23,0.0,4506.15
6961,2802,300,2,1587.81,238.17,2699.28
6962,2803,36,4,1896.66,94.83,7207.32
6963,2804,71,3,1831.24,274.69,4669.65
6964,2804,239,5,551.02,0.0,2755.1
6965,2804,63,3,1412.33,0.0,4236.99
6966,2804,293,2,297.76,29.78,535.96
6967,2805,278,3,1777.94,0.0,5333.82
6968,2805,3,3,868.4,0.0,2605.2
6969,2805,265,1,1480.99,0.0,1480.99
6970,2805,104,1,737.51,110.63,626.88
6971,2806,172,3,1640.51,0.0,4921.53
6972,2807,123,1,1802.1,0.0,1802.1
6973,2807,89,1,169.24,0.0,169.24
6974,2808,252,1,522.79,26.14,496.65
6975,2808,21,4,569.48,85.42,1936.24
6976,2808,243,5,1407.09,0.0,7035.45
6977,2808,45,2,119.27,11.93,214.68
6978,2809,128,5,1381.14,207.17,5869.85
6979,2809,229,5,1805.21,270.78,7672.15
6980,2809,226,2,903.81,0.0,1807.62
6981,2810,98,4,376.6,0.0,1506.4
6982,2811,1,1,681.67,68.17,613.5
6983,2811,121,5,1712.13,0.0,8560.65
6984,2811,223,4,836.89,83.69,3012.8
6985,2811,91,5,1487.6,223.14,6322.3
6986,2812,166,2,1642.33,164.23,2956.2
6987,2813,79,3,713.91,71.39,1927.56
6988,2813,179,3,1636.66,81.83,4664.49
6989,2814,101,4,1785.36,267.8,6070.24
6990,2814,170,2,327.07,49.06,556.02
6991,2815,107,3,1767.41,0.0,5302.23
6992,2815,86,2,689.78,103.47,1172.62
6993,2816,194,2,1047.33,0.0,2094.66
6994,2816,107,1,1767.41,0.0,1767.41
6995,2816,274,4,86.5,0.0,346.0
6996,2816,241,1,1151.84,115.18,1036.66
6997,2817,21,3,569.48,56.95,1537.59
6998,2817,251,2,286.56,0.0,573.12
6999,2818,257,3,535.9,0.0,1607.7
7000,2819,222,1,649.59,0.0,649.59
7001,2819,149,5,1949.51,0.0,9747.55
7002,2819,219,5,1619.46,0.0,8097.3
7003,2820,77,2,1981.45,198.14,3566.62
7004,2820,184,4,1537.97,230.7,5229.08
7005,2821,203,2,1981.26,297.19,3368.14
7006,2822,112,5,1617.23,0.0,8086.15
7007,2823,251,4,286.56,0.0,1146.24
7008,2823,167,2,1450.87,0.0,2901.74
7009,2823,200,4,913.1,0.0,3652.4
7010,2824,157,5,890.27,44.51,4228.8
7011,2824,184,3,1537.97,0.0,4613.91
7012,2825,138,5,1329.25,132.93,5981.6
7013,2825,200,2,913.1,0.0,1826.2
