order_id,customer_id,store_id,order_datetime,status,sales_channel,payment_method
1393,307,9,2024-08-30 20:45:40,created,online,card
1394,1142,12,2024-12-27 07:42:00,delivered,online,card
1395,697,10,2024-12-06 01:08:26,paid,online,card
1396,1021,8,2025-07-05 19:51:43,paid,store,card
1397,281,8,2025-02-23 06:36:46,shipped,online,cod
1398,73,1,2025-06-16 05:44:47,delivered,online,card
1399,292,7,2025-07-30 00:11:43,paid,online,card
1400,691,11,2024-01-24 12:06:29,delivered,online,upi
1401,947,1,2024-03-09 10:43:06,paid,online,upi
1402,428,5,2024-11-12 19:02:29,paid,online,card
1403,235,7,2024-07-05 23:04:35,shipped,online,upi
1404,474,10,2024-03-15 23:38:10,shipped,online,upi
1405,301,2,2024-01-03 10:14:01,shipped,online,netbanking
1406,87,1,2025-07-26 04:56:09,shipped,online,card
1407,573,3,2025-04-09 01:20:18,shipped,online,upi
1408,1097,8,2024-06-19 17:59:09,paid,online,card
1409,1062,12,2024-01-27 02:10:26,cancelled,online,netbanking
1410,530,7,2025-03-05 11:32:37,paid,store,card
1411,837,1,2025-08-04 13:52:44,delivered,online,cod
1412,544,8,2024-06-08 22:40:16,delivered,store,card
1413,945,4,2025-04-08 17:29:44,paid,online,netbanking
1414,535,1,2025-03-28 00:51:44,delivered,online,card
1415,959,8,2024-02-24 13:05:09,delivered,online,upi
1416,314,9,2024-11-09 04:25:33,paid,online,upi
1417,301,7,2024-03-13 22:41:48,paid,online,card
1418,700,4,2025-05-19 02:41:33,delivered,online,card
1419,815,9,2025-06-11 00:50:12,paid,store,upi
1420,775,5,2025-04-28 18:53:23,shipped,online,upi
1421,391,2,2024-06-27 08:08:35,delivered,online,card
1422,554,2,2025-02-12 00:05:36,shipped,store,upi
1423,536,9,2024-01-21 16:28:00,delivered,online,card
1424,1054,12,2025-02-13 15:55:57,paid,online,card
1425,212,12,2024-02-26 15:52:18,paid,online,card
1426,1123,10,2025-01-16 23:28:38,paid,online,upi
1427,602,7,2024-03-26 21:03:20,cancelled,online,netbanking
1428,1169,1,2024-02-22 21:30:03,delivered,online,upi
1429,58,12,2024-06-29 00:23:03,paid,online,upi
1430,335,11,2024-08-23 22:43:39,paid,online,netbanking
1431,353,10,2025-04-26 11:57:39,delivered,online,upi
1432,684,11,2024-08-23 19:27:20,shipped,store,card
1433,634,5,2024-06-20 11:09:24,delivered,online,upi
1434,529,11,2024-06-18 01:18:05,paid,online,upi
1435,433,8,2024-10-25 01:50:50,delivered,online,netbanking
1436,385,4,2025-04-14 19:49:14,delivered,store,upi
1437,810,12,2025-08-10 21:38:28,paid,online,upi
1438,772,1,2025-06-26 10:21:31,delivered,store,card
1439,96,6,2025-06-17 09:39:46,paid,online,card
1440,72,9,2024-02-29 06:52:51,paid,online,card
1441,93,11,2024-12-30 14:16:16,paid,online,upi
1442,895,4,2024-07-06 08:23:48,paid,online,card
1443,224,2,2024-04-29 02:44:03,delivered,online,cod
1444,146,9,2024-09-13 13:43:27,delivered,online,upi
1445,659,10,2024-08-15 05:04:15,paid,online,card
1446,430,1,2025-04-09 23:44:12,delivered,online,cod
1447,18,1,2024-06-08 04:42:54,paid,online,upi
1448,1015,11,2024-05-17 00:21:54,paid,online,card
1449,1177,9,2025-05-10 17:55:06,delivered,online,card
1450,578,8,2024-09-18 19:46:34,paid,online,card
1451,358,10,2024-09-10 14:06:30,delivered,store,upi
1452,370,2,2024-09-25 13:05:29,paid,online,card
1453,556,6,2024-05-27 19:53:57,paid,online,netbanking
1454,877,10,2025-05-30 16:41:39,shipped,store,upi
1455,964,6,2024-10-27 08:21:32,paid,online,card
1456,142,4,2024-10-11 00:07:58,shipped,store,upi
1457,1191,12,2024-08-06 13:56:58,created,online,upi
1458,373,12,2025-04-09 10:42:04,cancelled,online,card
1459,511,9,2024-01-28 03:09:53,paid,store,card
1460,604,8,2024-09-05 13:46:50,delivered,online,netbanking
1461,144,6,2025-02-23 17:51:25,paid,online,netbanking
1462,128,8,2024-01-29 21:26:21,shipped,online,cod
1463,476,2,2025-01-22 01:08:45,paid,online,card
1464,509,1,2024-08-06 14:43:11,delivered,store,upi
1465,1008,2,2025-07-03 13:40:41,paid,online,cod
1466,722,7,2024-07-11 02:51:51,paid,online,card
1467,30,8,2025-07-11 05:35:57,shipped,store,card
1468,810,7,2024-03-20 10:44:56,paid,online,upi
1469,1052,7,2025-01-20 07:22:27,paid,store,card
1470,59,3,2025-07-18 21:33:11,paid,online,card
1471,1072,12,2025-07-07 12:27:37,created,store,cod
1472,559,7,2025-08-26 22:38:33,delivered,online,upi
1473,321,12,2025-06-29 09:28:56,created,online,card
1474,452,11,2024-06-20 19:34:35,delivered,online,upi
1475,344,4,2024-06-12 00:13:55,paid,online,card
1476,601,3,2025-03-29 23:30:34,paid,online,upi
1477,693,3,2025-04-27 04:33:29,delivered,store,upi
1478,307,1,2025-06-01 15:28:35,paid,online,netbanking
1479,15,7,2024-07-05 21:34:14,delivered,online,upi
1480,755,8,2024-09-05 10:57:27,paid,store,card
1481,928,8,2024-02-07 01:16:21,paid,online,upi
1482,963,4,2024-03-03 04:49:29,paid,online,cod
1483,349,9,2024-12-18 14:59:58,created,store,upi
1484,86,12,2024-06-05 10:21:21,paid,online,upi
1485,457,10,2025-04-05 14:41:02,paid,online,card
1486,1143,9,2024-03-11 11:50:37,paid,store,card
1487,943,4,2025-06-24 12:53:50,cancelled,online,upi
1488,609,5,2025-06-11 21:59:57,paid,online,card
1489,468,4,2024-07-10 22:11:39,delivered,store,card
1490,1115,10,2024-12-04 11:34:29,delivered,online,card
1491,867,3,2024-09-01 21:39:16,delivered,online,upi
1492,572,3,2025-03-07 08:02:31,paid,online,upi
1493,423,1,2024-03-28 04:45:03,paid,store,upi
1494,60,12,2024-04-30 07:46:32,shipped,store,card
1495,1115,4,2024-09-10 11:27:35,shipped,online,cod
1496,156,1,2025-07-07 21:01:07,paid,online,card
1497,405,6,2025-02-17 14:01:08,shipped,online,card
1498,944,2,2024-11-22 12:23:38,paid,online,card
1499,1191,11,2024-10-29 11:31:21,shipped,online,card
1500,754,1,2024-12-16 10:57:41,paid,online,card
1501,170,8,2024-04-27 09:32:23,delivered,store,card
1502,153,9,2024-08-17 19:22:10,delivered,online,cod
1503,752,3,2024-03-04 14:57:42,delivered,online,upi
1504,153,7,2024-11-16 03:55:04,shipped,store,card
1505,767,8,2024-10-29 22:18:20,paid,store,card
1506,278,8,2025-01-29 19:56:16,shipped,online,upi
1507,1121,3,2024-11-03 01:12:52,delivered,online,card
1508,188,3,2024-10-18 09:00:47,delivered,online,netbanking
1509,894,4,2024-10-23 20:53:50,delivered,online,card
1510,182,9,2024-02-09 11:45:53,delivered,online,upi
1511,1194,10,2024-03-03 22:01:18,delivered,online,netbanking
1512,182,3,2024-08-30 04:20:19,paid,online,netbanking
1513,179,2,2024-07-27 09:47:46,cancelled,online,upi
1514,752,8,2024-03-11 06:13:38,delivered,online,upi
1515,946,7,2025-07-13 13:05:11,shipped,online,card
1516,239,3,2024-01-27 05:39:05,delivered,store,upi
1517,459,1,2024-04-04 09:37:54,paid,online,upi
1518,104,9,2025-07-12 20:33:45,paid,online,card
1519,739,3,2024-07-11 03:52:36,paid,online,upi
1520,1051,3,2024-03-12 21:13:12,paid,store,upi
1521,424,2,2025-03-28 04:14:48,paid,store,card
1522,111,5,2024-03-11 15:05:00,delivered,online,upi
1523,1154,2,2024-04-27 16:50:48,shipped,online,cod
1524,62,2,2024-09-01 23:13:50,paid,store,netbanking
1525,558,5,2025-08-29 11:27:01,cancelled,online,cod
1526,973,7,2024-12-19 01:52:45,shipped,online,upi
1527,734,12,2025-04-15 04:14:04,delivered,store,card
1528,808,1,2024-07-19 21:31:41,shipped,online,upi
1529,113,6,2025-03-26 00:12:48,delivered,online,cod
1530,422,1,2025-03-10 12:55:29,created,online,upi
1531,825,10,2025-02-10 12:43:38,paid,store,netbanking
1532,508,4,2025-04-17 01:01:31,paid,online,upi
1533,19,1,2025-08-16 15:55:58,paid,online,upi
1534,406,4,2024-07-05 06:19:13,delivered,store,card
1535,1095,8,2024-10-27 09:56:44,shipped,online,card
1536,351,4,2025-04-24 10:38:46,created,online,card
1537,1075,6,2025-07-08 22:09:43,paid,store,upi
1538,730,6,2024-04-25 06:39:49,paid,online,card
1539,50,4,2024-11-14 16:55:10,delivered,online,card
1540,1149,4,2025-07-14 22:31:12,paid,online,upi
1541,298,4,2025-06-28 00:02:16,delivered,online,card
1542,1063,5,2025-02-27 13:57:51,paid,online,card
1543,545,2,2025-02-06 07:31:49,paid,online,card
1544,937,6,2024-12-19 05:36:28,shipped,online,card
1545,1052,5,2024-01-05 16:06:07,delivered,online,upi
1546,758,8,2024-07-01 17:07:45,paid,online,card
1547,141,2,2025-02-28 17:24:07,paid,online,card
1548,407,7,2024-03-18 02:33:38,paid,store,card
1549,682,6,2024-12-13 22:40:17,paid,online,card
1550,816,9,2024-09-09 12:32:48,paid,store,upi
1551,475,8,2025-04-07 02:17:51,created,online,upi
1552,559,11,2024-11-18 08:21:54,shipped,online,upi
1553,59,1,2024-08-24 00:54:05,paid,store,upi
1554,282,3,2025-05-23 04:14:33,paid,online,netbanking
1555,258,12,2024-04-11 20:54:46,cancelled,online,cod
1556,426,7,2025-06-27 07:34:23,delivered,store,netbanking
1557,666,11,2025-04-06 00:50:37,paid,online,upi
1558,1175,2,2025-02-20 21:58:58,paid,online,card
1559,844,12,2024-09-22 00:15:17,delivered,online,upi
1560,387,12,2025-04-30 14:02:00,delivered,online,card
1561,1169,6,2025-08-13 10:56:45,paid,store,upi
1562,728,5,2024-10-18 19:47:24,paid,online,card
1563,174,12,2025-05-02 22:44:22,delivered,online,card
1564,1026,1,2024-01-13 03:26:59,delivered,store,netbanking
1565,137,11,2025-04-02 06:17:19,shipped,online,card
1566,654,10,2024-07-07 07:20:43,paid,online,card
1567,467,3,2025-03-08 08:58:46,shipped,online,card
1568,95,1,2024-04-02 14:00:29,shipped,store,card
1569,582,11,2024-12-11 14:25:04,delivered,online,cod
1570,1160,5,2025-07-26 09:05:44,delivered,online,upi
1571,503,6,2024-12-25 04:50:56,delivered,online,upi
1572,990,3,2025-07-01 15:45:22,delivered,online,upi
1573,1137,2,2024-08-01 01:58:08,paid,online,card
1574,935,12,2025-04-28 03:52:05,paid,online,cod
1575,133,9,2025-04-24 01:43:56,shipped,online,card
1576,5,8,2025-08-13 03:07:26,paid,online,card
1577,522,7,2024-03-24 03:37:54,shipped,online,upi
1578,744,5,2024-06-25 23:49:19,delivered,online,netbanking
1579,1058,9,2024-12-10 22:11:15,shipped,store,card
1580,599,9,2025-05-22 14:00:03,shipped,online,card
1581,302,6,2024-09-05 05:21:59,paid,online,upi
1582,1137,1,2025-07-17 05:48:10,paid,online,upi
1583,838,11,2025-02-19 13:46:01,paid,online,netbanking
1584,417,9,2024-08-08 18:41:23,shipped,online,card
1585,1085,3,2024-04-21 22:00:53,created,online,upi
1586,20,12,2025-08-30 00:28:02,delivered,online,upi
1587,1081,11,2025-06-08 23:26:58,delivered,store,upi
1588,1188,4,2024-06-17 01:31:51,delivered,store,card
1589,1055,4,2024-10-06 16:17:38,paid,online,card
1590,624,9,2025-03-26 13:59:43,paid,online,card
1591,973,5,2024-10-02 10:25:20,paid,online,card
1592,566,2,2025-06-06 05:32:06,paid,online,card
1593,1183,6,2024-01-04 01:12:19,paid,online,card
1594,381,7,2024-07-02 12:39:14,paid,online,upi
1595,524,6,2024-06-24 11:28:14,paid,online,upi
1596,68,8,2024-09-21 01:46:24,paid,online,upi
1597,301,11,2024-06-01 08:29:25,delivered,online,card
1598,1143,4,2025-05-08 20:36:37,cancelled,online,upi
1599,430,7,2025-02-21 19:59:13,paid,online,card
1600,529,3,2024-06-02 17:22:44,paid,store,upi
1601,473,8,2024-05-23 07:31:43,paid,online,upi
1602,209,1,2024-08-26 07:45:30,delivered,store,upi
1603,109,1,2025-07-10 22:37:19,paid,online,netbanking
1604,70,4,2025-04-01 00:17:12,paid,store,card
1605,254,11,2025-07-04 16:13:34,paid,online,upi
1606,169,3,2025-01-03 20:31:57,shipped,store,card
1607,449,8,2024-04-13 18:33:51,delivered,online,upi
1608,233,8,2025-03-07 18:42:24,shipped,store,upi
1609,791,5,2025-01-13 22:22:19,paid,store,card
1610,753,8,2025-07-06 07:29:39,delivered,online,card
1611,423,12,2024-05-28 20:52:28,paid,store,netbanking
1612,878,9,2025-06-26 11:39:13,paid,store,upi
1613,1139,4,2025-08-08 01:14:38,shipped,store,card
1614,1061,4,2024-08-04 02:44:23,created,online,upi
1615,767,10,2025-03-06 11:51:23,delivered,online,upi
1616,262,6,2024-01-12 12:27:27,delivered,store,upi
1617,76,7,2025-04-13 07:19:31,paid,online,card
1618,1164,10,2025-06-28 13:15:09,shipped,online,upi
1619,2,4,2025-06-24 10:11:19,paid,online,card
1620,212,6,2024-12-26 18:48:25,paid,online,card
1621,1174,11,2025-02-28 07:38:38,paid,online,upi
1622,15,4,2025-07-23 18:22:20,delivered,online,card
1623,754,4,2024-03-17 15:03:32,shipped,online,card
1624,187,1,2024-05-29 23:51:29,delivered,online,card
1625,344,6,2025-02-03 21:50:29,paid,store,card
1626,419,5,2025-06-01 14:17:36,paid,store,card
1627,802,1,2024-04-08 18:07:02,shipped,online,upi
1628,812,12,2024-01-24 23:28:13,cancelled,store,card
1629,624,8,2025-07-25 18:40:44,paid,online,card
1630,744,11,2024-10-13 02:30:27,delivered,store,upi
1631,48,10,2024-07-21 15:06:58,paid,store,upi
1632,750,11,2025-07-26 03:00:18,paid,online,card
1633,557,7,2025-03-21 18:53:19,paid,online,card
1634,479,9,2025-03-27 17:56:03,delivered,store,netbanking
1635,667,3,2025-05-28 18:01:42,paid,online,netbanking
1636,180,9,2024-07-14 14:34:51,delivered,store,card
1637,1083,9,2025-05-29 07:28:17,paid,online,card
1638,826,9,2024-11-22 19:13:32,created,online,card
1639,307,4,2024-02-16 16:55:36,shipped,store,card
1640,806,10,2024-06-18 08:59:14,paid,store,card
1641,1083,7,2024-12-03 05:07:11,delivered,online,card
1642,482,9,2025-04-07 02:00:33,shipped,online,cod
1643,860,10,2024-10-24 12:27:00,delivered,online,card
1644,977,7,2024-09-22 14:17:29,paid,store,card
1645,168,7,2024-03-24 05:11:07,delivered,online,upi
1646,1177,11,2025-02-18 22:20:22,shipped,online,upi
1647,144,11,2025-07-30 20:02:02,delivered,online,card
1648,454,4,2024-08-09 11:08:54,shipped,store,upi
1649,3,2,2024-08-16 16:20:20,delivered,store,card
1650,694,8,2024-07-16 16:00:06,cancelled,store,card
1651,603,6,2025-04-21 03:34:05,delivered,online,card
1652,186,10,2024-10-29 19:36:49,shipped,online,card
1653,766,1,2024-12-30 10:07:36,paid,store,cod
1654,456,10,2025-02-25 17:28:05,shipped,store,card
1655,990,1,2025-07-03 00:41:19,shipped,online,cod
1656,334,9,2025-01-09 00:31:58,delivered,online,card
1657,315,10,2024-08-13 06:52:08,paid,online,upi
1658,335,3,2024-02-13 18:55:55,delivered,online,upi
1659,437,8,2024-03-15 15:31:23,shipped,online,card
1660,920,5,2025-07-07 00:24:25,paid,online,cod
1661,372,7,2024-05-14 23:02:41,paid,online,card
1662,759,2,2025-03-15 10:31:43,paid,online,upi
1663,99,11,2024-03-05 17:05:57,paid,store,cod
1664,472,11,2024-08-14 06:03:11,paid,online,upi
1665,1015,10,2024-05-18 01:27:50,paid,online,card
1666,699,10,2025-03-16 17:42:44,shipped,online,cod
1667,216,1,2025-08-19 22:24:40,paid,store,cod
1668,100,5,2025-01-02 00:22:10,paid,online,card
1669,445,7,2024-01-07 16:07:25,delivered,store,netbanking
1670,1141,1,2024-09-16 08:47:50,delivered,store,cod
1671,155,12,2025-05-26 03:16:02,delivered,online,card
1672,871,10,2024-11-29 08:17:36,delivered,online,card
1673,681,9,2024-02-05 13:52:08,delivered,online,card
1674,886,10,2025-07-24 07:43:39,shipped,store,card
1675,84,8,2024-09-21 04:38:17,paid,online,upi
1676,33,5,2025-01-02 14:59:55,cancelled,online,card
1677,648,4,2025-06-30 09:29:25,delivered,online,cod
1678,708,4,2024-02-15 03:25:54,cancelled,online,upi
1679,821,2,2025-04-25 09:43:45,paid,online,upi
1680,30,3,2025-01-31 04:38:51,paid,online,card
1681,800,7,2024-05-20 23:34:25,paid,store,card
1682,1070,3,2024-10-03 12:56:35,shipped,online,upi
1683,846,8,2024-02-17 03:25:23,paid,store,upi
1684,605,1,2024-06-10 02:57:23,delivered,online,card
1685,178,12,2024-05-31 10:09:17,paid,online,card
1686,800,1,2024-01-01 16:20:47,delivered,store,card
1687,800,2,2025-04-08 05:06:23,cancelled,online,upi
1688,17,11,2025-01-03 23:57:14,paid,store,card
1689,244,9,2024-10-05 11:58:26,created,online,cod
1690,471,5,2024-06-01 07:09:08,delivered,store,card
1691,175,3,2025-08-15 08:58:16,delivered,online,card
1692,568,12,2024-03-17 08:55:01,delivered,online,upi
1693,1049,4,2024-09-28 22:58:51,delivered,online,upi
1694,987,10,2025-07-11 04:44:55,paid,store,card
1695,236,7,2025-06-27 04:14:05,paid,online,upi
1696,1059,2,2025-05-29 03:41:00,cancelled,store,upi
1697,309,5,2024-06-15 13:22:29,shipped,online,cod
1698,445,11,2024-12-06 11:32:30,shipped,online,netbanking
1699,711,3,2025-03-03 06:49:44,paid,online,upi
1700,401,12,2025-05-20 20:09:20,paid,store,card
1701,660,4,2024-11-30 03:04:57,shipped,online,upi
1702,383,9,2024-01-26 10:02:15,paid,online,upi
1703,1080,3,2025-06-07 15:10:00,cancelled,online,card
1704,778,7,2024-02-15 17:08:34,shipped,online,card
1705,1026,8,2024-03-21 23:42:08,paid,online,card
1706,441,12,2025-02-03 17:23:38,paid,online,upi
1707,280,7,2024-05-11 03:42:41,created,store,upi
1708,169,5,2024-09-26 07:00:40,delivered,online,card
1709,569,5,2024-12-30 04:37:50,delivered,online,card
1710,945,5,2024-10-04 06:13:04,shipped,online,card
1711,251,11,2025-01-06 07:14:52,paid,online,upi
1712,924,3,2025-03-18 19:29:01,paid,store,upi
1713,620,4,2024-10-28 09:38:38,shipped,store,upi
1714,729,9,2025-02-27 20:04:46,shipped,online,cod
1715,976,9,2025-02-17 01:45:59,delivered,online,card
1716,315,8,2024-09-18 06:29:27,cancelled,online,card
1717,591,10,2024-02-16 06:13:07,paid,online,cod
1718,659,5,2025-07-24 01:59:56,paid,online,card
1719,241,5,2025-06-21 06:51:25,shipped,online,card
1720,1017,5,2024-01-07 14:01:14,paid,online,netbanking
1721,724,7,2024-01-13 00:43:28,paid,store,card
1722,1126,3,2024-05-03 05:50:43,shipped,online,upi
1723,436,9,2025-03-01 17:10:30,shipped,online,card
1724,874,5,2024-08-08 19:13:12,delivered,store,upi
1725,738,11,2025-08-23 13:36:10,delivered,online,card
1726,814,1,2024-10-06 17:22:14,paid,online,upi
1727,542,4,2024-12-14 16:51:46,paid,store,upi
1728,231,9,2024-11-12 13:22:06,paid,online,card
1729,797,12,2024-08-28 14:35:43,paid,store,card
1730,1146,12,2024-08-18 12:16:40,delivered,online,upi
1731,693,10,2024-12-24 11:47:52,shipped,online,card
1732,529,3,2024-03-16 19:15:31,shipped,online,card
1733,840,4,2025-02-07 10:36:31,paid,online,card
1734,1009,8,2025-05-14 11:36:13,paid,online,card
1735,633,2,2025-05-12 08:38:04,shipped,online,cod
1736,1138,1,2025-07-14 20:34:51,paid,online,card
1737,267,4,2024-07-24 19:38:00,delivered,online,card
1738,745,1,2024-02-03 03:04:05,paid,online,card
1739,1,5,2024-10-16 05:47:12,paid,online,upi
1740,153,5,2025-08-22 19:00:05,created,store,netbanking
1741,200,7,2024-09-13 14:45:38,created,store,netbanking
1742,1169,2,2024-12-16 15:14:33,delivered,online,card
1743,1173,7,2025-04-17 21:14:24,shipped,store,upi
1744,808,2,2024-02-16 05:48:12,shipped,online,card
1745,356,1,2025-01-07 16:51:24,shipped,online,card
1746,547,6,2025-04-25 03:42:54,delivered,online,netbanking
1747,910,10,2024-07-19 05:49:56,shipped,online,card
1748,688,5,2024-04-08 14:43:31,paid,store,upi
1749,848,1,2025-08-23 13:32:21,paid,online,upi
1750,1128,7,2024-03-05 01:59:48,shipped,online,card
1751,711,9,2025-01-22 15:55:53,delivered,store,card
1752,436,12,2024-07-18 13:17:17,delivered,online,card
1753,308,8,2025-02-09 15:42:27,delivered,store,card
1754,807,5,2024-12-08 16:28:41,delivered,online,card
1755,1195,11,2024-09-28 14:47:05,paid,store,cod
1756,489,5,2025-03-29 08:55:20,shipped,store,card
1757,49,6,2024-09-04 14:31:10,shipped,online,upi
1758,1074,10,2025-02-11 10:56:14,shipped,online,cod
1759,486,8,2024-12-23 08:35:55,delivered,store,card
1760,15,6,2024-08-23 17:13:12,delivered,online,card
1761,387,3,2024-05-03 07:26:38,paid,store,upi
1762,567,1,2025-05-01 07:29:13,paid,store,card
1763,721,1,2025-01-30 06:11:51,cancelled,online,card
1764,212,1,2024-05-24 13:23:33,paid,online,upi
1765,885,4,2024-07-25 09:59:25,shipped,online,card
1766,808,7,2024-02-08 07:13:54,delivered,online,card
1767,1169,10,2025-04-30 08:07:21,shipped,store,upi
1768,1179,5,2024-03-12 01:56:05,created,online,card
1769,990,9,2024-04-22 21:55:38,paid,online,netbanking
1770,538,10,2025-04-17 15:36:40,shipped,online,netbanking
1771,45,7,2024-03-30 08:16:13,delivered,online,upi
1772,553,12,2025-04-29 16:37:13,delivered,online,cod
1773,705,11,2024-07-06 13:02:11,delivered,online,card
1774,1082,8,2024-12-08 13:48:30,paid,online,cod
1775,1110,11,2024-05-02 05:38:11,paid,store,netbanking
1776,448,10,2024-04-22 04:12:31,shipped,online,upi
1777,1067,5,2024-04-14 22:47:13,delivered,online,card
1778,1026,8,2024-01-10 10:58:44,shipped,store,card
1779,136,1,2025-02-18 20:23:07,delivered,store,card
1780,1016,1,2025-04-10 16:13:48,shipped,online,card
1781,551,9,2024-07-19 00:14:16,shipped,store,card
1782,887,6,2024-10-18 22:43:00,delivered,store,upi
1783,982,3,2025-06-10 01:39:00,paid,store,upi
1784,1037,4,2025-02-03 08:15:47,delivered,online,upi
1785,667,12,2025-05-29 08:16:17,delivered,online,upi
1786,647,12,2025-08-24 06:01:12,cancelled,store,card
1787,762,7,2024-01-06 22:52:21,paid,online,upi
1788,255,12,2025-01-05 05:13:53,delivered,online,card
1789,824,7,2024-07-19 07:01:38,delivered,online,card
1790,819,6,2024-09-28 00:15:01,paid,online,card
1791,724,5,2024-03-02 05:43:29,paid,online,card
1792,732,4,2024-04-05 17:58:20,created,online,card
1793,1089,3,2024-02-09 22:54:24,delivered,online,netbanking
1794,617,9,2024-05-07 22:02:36,paid,store,netbanking
1795,710,5,2025-06-27 09:45:28,paid,online,card
1796,995,10,2025-04-02 06:37:51,shipped,store,card
1797,675,11,2024-12-01 07:33:53,paid,store,upi
1798,996,3,2024-07-11 16:55:08,paid,online,card
1799,728,2,2025-05-31 10:11:55,paid,online,upi
1800,1082,9,2024-03-22 10:57:21,shipped,online,netbanking
1801,254,10,2025-03-09 23:46:54,delivered,online,card
1802,1028,8,2025-01-31 03:43:51,paid,store,upi
1803,1050,9,2024-10-15 18:47:07,delivered,store,upi
1804,1046,10,2024-05-19 20:16:18,paid,online,card
1805,681,1,2025-03-30 13:38:59,paid,store,upi
1806,431,6,2024-12-06 16:32:04,delivered,online,upi
1807,313,8,2025-03-25 10:19:28,delivered,online,card
1808,1010,5,2025-01-16 18:55:11,paid,store,card
1809,445,9,2025-04-03 04:54:18,delivered,store,card
1810,963,10,2024-02-09 00:31:03,delivered,store,cod
1811,583,9,2024-11-13 18:44:47,paid,store,netbanking
1812,217,7,2025-03-12 04:12:43,shipped,store,upi
1813,1001,2,2024-06-06 10:23:37,paid,store,netbanking
1814,923,7,2025-04-02 08:39:46,delivered,online,card
1815,318,3,2025-05-17 04:43:30,paid,online,card
1816,580,6,2024-04-25 22:40:12,paid,online,netbanking
1817,102,1,2024-12-13 09:23:21,shipped,store,card
1818,689,6,2025-03-21 05:07:27,cancelled,store,upi
1819,417,6,2025-05-10 22:55:48,paid,online,upi
1820,730,1,2024-11-04 23:37:05,created,online,upi
1821,602,4,2024-03-22 15:05:23,delivered,online,upi
1822,325,2,2025-08-15 14:37:14,paid,online,cod
1823,497,2,2025-03-06 01:33:36,cancelled,store,netbanking
1824,1119,6,2024-01-26 02:02:23,paid,store,card
1825,161,2,2024-04-20 11:53:13,paid,online,card
1826,68,10,2024-07-13 21:43:46,paid,online,upi
1827,498,8,2025-08-24 01:11:58,created,online,card
1828,1148,11,2025-04-03 16:10:41,cancelled,online,upi
1829,433,9,2024-10-31 09:28:33,paid,store,upi
1830,886,7,2024-09-11 23:56:17,delivered,store,upi
1831,1114,4,2024-11-02 16:44:05,paid,online,upi
1832,891,5,2025-05-07 08:09:46,delivered,online,cod
1833,528,8,2025-07-26 06:49:43,delivered,store,upi
1834,890,7,2024-09-02 14:38:50,delivered,online,upi
1835,1126,8,2025-03-30 09:17:39,shipped,online,upi
1836,181,5,2024-09-20 12:52:39,paid,store,upi
1837,686,4,2024-04-04 10:21:51,paid,online,card
1838,572,1,2024-06-05 20:24:50,delivered,store,cod
1839,1158,7,2024-10-01 18:24:24,paid,store,upi
1840,250,11,2025-07-04 05:53:08,shipped,store,card
1841,280,5,2025-01-27 17:31:08,paid,online,card
1842,472,8,2025-07-25 08:03:24,delivered,online,upi
1843,1008,5,2025-06-17 10:31:32,paid,store,upi
1844,672,10,2025-01-29 21:51:58,delivered,online,card
1845,818,11,2025-01-15 14:32:24,shipped,online,cod
1846,691,2,2024-05-14 12:40:47,shipped,online,upi
1847,541,4,2025-02-28 07:10:29,created,online,card
1848,890,6,2024-07-16 08:51:16,paid,online,card
1849,1045,7,2025-03-29 08:29:45,paid,online,card
1850,668,2,2025-08-11 02:36:33,paid,store,card
1851,697,7,2025-01-18 20:06:15,paid,store,upi
1852,102,9,2024-03-30 20:16:12,delivered,store,upi
1853,1026,8,2025-03-09 13:45:13,paid,online,upi
1854,98,5,2024-05-11 06:13:35,paid,online,netbanking
1855,1036,10,2024-03-20 23:52:31,created,online,card
1856,167,9,2024-09-30 11:29:57,delivered,store,netbanking
1857,1189,7,2025-01-05 19:38:01,paid,online,card
1858,370,6,2025-03-15 03:07:51,paid,online,netbanking
1859,397,1,2024-11-15 00:40:30,shipped,store,upi
1860,253,4,2024-02-11 13:04:00,shipped,online,cod
1861,287,2,2025-02-15 17:37:29,paid,store,card
1862,942,2,2024-10-16 14:15:53,paid,online,card
1863,259,8,2024-10-15 07:51:05,paid,online,card
1864,89,3,2024-08-14 06:25:05,delivered,store,card
1865,46,7,2024-05-29 08:29:20,paid,online,card
1866,285,1,2024-09-04 12:40:57,shipped,online,card
1867,644,2,2024-01-08 00:56:22,delivered,store,netbanking
1868,895,9,2025-05-14 01:27:37,created,online,card
1869,146,3,2024-03-26 22:33:05,delivered,online,upi
1870,415,3,2024-09-03 11:51:50,paid,store,upi
1871,474,1,2025-01-14 08:33:18,delivered,store,netbanking
1872,858,6,2025-04-29 01:57:28,shipped,online,cod
1873,1082,4,2024-02-02 04:17:11,paid,online,upi
1874,685,11,2024-12-04 23:07:36,created,store,card
1875,133,6,2024-11-08 17:32:02,delivered,online,upi
1876,390,5,2025-02-04 11:46:15,paid,online,upi
1877,14,6,2025-05-08 22:49:23,delivered,online,upi
1878,109,1,2025-08-14 17:57:18,paid,store,card
1879,924,8,2024-02-03 20:41:09,paid,online,cod
1880,553,8,2024-03-03 03:52:11,paid,store,upi
1881,1131,11,2024-08-17 06:58:58,shipped,online,card
1882,920,11,2025-07-06 11:24:33,paid,online,card
1883,76,6,2024-04-06 15:47:15,cancelled,store,card
